,close,date,high,low,open,quoteVolume,volume,weightedAverage
269,6499.99999954,1510700400,6529.99999996,6480.00000001,6529.99999996,80.67951626,524952.17147689,6506.63508919
270,6519.67000001,1510700700,6528.21976684,6482.1178109,6488.57876662,20.23379553,131694.55063683,6508.64295043
271,6514.00000001,1510701000,6529.10999987,6504.75632914,6519.67000001,15.4447829,100644.27005709,6516.39266856
272,6507.57479529,1510701300,6520.99999949,6500.00000001,6504.75632924,28.14205357,183204.62729686,6509.99497393
273,6530.03710402,1510701600,6530.03710416,6507.57479504,6520.999999,8.96264113,58422.76913269,6518.47689596
274,6530.03710247,1510701900,6530.03710379,6520,6520.00000001,9.80820392,64019.15727249,6527.10300424
275,6545.3,1510702200,6546.5728147,6521.00000003,6530.03710379,5.68187791,37164.18081619,6540.82706542
276,6551.52740002,1510702500,6553.856,6537.00000001,6545.3,18.59023076,121695.85239788,6546.22602424
277,6549.93000002,1510702800,6564.99999967,6549.93,6551.52740002,15.47545377,101445.03947483,6555.22228831
278,6555,1510703100,6568.82257723,6548.31600004,6564.99999958,11.78067505,77206.08319319,6553.62132182
279,6544.00000007,1510703400,6556.64810588,6539.86722693,6556,10.33420837,67710.09213163,6552.03472848
280,6554.91826454,1510703700,6560,6543.45965565,6556.64810563,15.92619018,104314.38964608,6549.86462343
281,6563.00000015,1510704000,6577,6554.91826453,6554.91826454,17.56078299,115306.38496328,6566.13005405
282,6627.63605112,1510704300,6629.69504971,6563.00000019,6563.00000019,45.01979724,297211.60299913,6601.7979027
283,6645,1510704600,6650,6627.63605112,6629.69504971,39.02920653,259256.86388424,6642.63732046
284,6639.4991001,1510704900,6648.99999997,6635.24091454,6648.99999996,13.97581215,92832.0686517,6642.3380377
285,6656.00000006,1510705200,6656.39392049,6628.05600008,6639.4991001,83.23541758,553274.34612316,6647.10242597
286,6655.76332527,1510705500,6674.99999999,6644.88830716,6656.39392049,36.33330033,242027.05772157,6661.30121743
287,6671.00000003,1510705800,6675.96220005,6650.83162117,6656.42784308,28.79433477,191896.19592853,6664.37330333
