,close,date,high,low,open,quoteVolume,volume,weightedAverage
54,7152,1510306200,7184.50599999,7152,7180.01000017,12.2925748,88164.11217488,7172.14364031
55,7132.65698115,1510306500,7162.54993385,7132.65698114,7162.54993367,27.25770344,194728.38090048,7143.97606273
56,7113.99999994,1510306800,7148.13227827,7101.00722906,7134.33389949,36.14564799,257486.97920112,7123.59560609
57,7088.33850623,1510307100,7122.92819992,7080.00000001,7113.48539733,52.96774886,376185.30603707,7102.15771169
58,7080,1510307400,7101.00010003,7066.68769118,7090.00000003,61.64355118,436664.50029412,7083.70124587
59,7073.90176241,1510307700,7083.77429978,7063,7082,29.92411973,211551.78315096,7069.60756272
60,7061,1510308000,7099.99999994,7029.87107312,7073.90176242,87.97064148,621075.971828,7060.03686433
61,7060.45454552,1510308300,7080.53376581,7025.17240399,7061,34.0163092,239927.21686393,7053.29950563
62,7060.00000003,1510308600,7080.5337658,7051,7080.53376562,29.39858752,208022.26653738,7075.92724976
63,7080.00000001,1510308900,7093.19999995,7060.0000001,7079.9999994,9.71619676,68797.94802711,7080.74874629
64,7100.96128905,1510309200,7111.96826794,7070,7086.99999976,19.60515495,138929.42499056,7086.37219878
65,7095.27308624,1510309500,7118.17080843,7075,7100.96128922,25.6273436,181744.04238655,7091.80183569
66,7062,1510309800,7095.27308624,7060,7095.27308624,65.52478184,463515.56698555,7073.89714196
67,7064.71909988,1510310100,7078.48555675,7050.99999987,7073.00000004,28.1923706,199101.11542984,7062.23390202
68,7075.12399982,1510310400,7075.12399997,7050,7064.71909988,25.12018745,177315.27580055,7058.67645906
69,7075.12399853,1510310700,7076.12399932,7050,7056.8975992,17.51709301,123708.8013262,7062.17642708
70,7050.0000004,1510311000,7075.12399844,7050.0000004,7055.12399883,16.7461553,118196.38686318,7058.12078926
71,7071.00000049,1510311300,7085.04179974,7050,7050.0000004,16.64822288,117696.69719141,7069.6252711
72,7051.44947001,1510311600,7079.99999973,7050.1,7075.50000017,24.00444036,169501.13937417,7061.24103841
73,7057.3709738,1510311900,7065.205842,7030,7051.44946998,27.3777801,192962.73457367,7048.15123318
74,7034.64568192,1510312200,7065.205842,7022.6195681,7057.83573345,20.46844579,144217.89535077,7045.86448968
75,6972,1510312500,7037.54938415,6972,7034.64568192,152.89880098,1070907.1003488,7004.02549584
76,6955.44999999,1510312800,6974.99999995,6951,6974.99999995,68.91795401,479639.4545012,6959.57187631
77,6906.52964519,1510313100,6986.5035655,6906.52964519,6955.44999999,163.7707263,1138135.2131495,6949.56442377
78,6839.99999999,1510313400,6906.52964519,6810,6906.42725965,319.04958601,2188068.9027918,6858.08413091
79,6855,1510313700,6858.86415226,6811,6839.9999999,97.67728042,667472.14871792,6833.44321062
80,6855,1510314000,6896.16930555,6855,6859.641455,79.37097843,546493.79952436,6885.31010117
81,6854.38399948,1510314300,6866.70638752,6835,6866.70638752,83.5559269,571923.21452484,6844.79528554
82,6871.9999999,1510314600,6902.3853447,6850.00000001,6850.00000003,88.70748318,610705.56728535,6884.48759217
83,6846.65426867,1510314900,6871.99999983,6841.0000002,6864,63.47159335,434936.45814651,6852.45848088
84,6777.18779883,1510315200,6850,6777.18779883,6849.99315,145.40366967,990639.80731986,6813.03167635
85,6824.99999992,1510315500,6829.74186312,6755.43210987,6777.001,144.55316812,979119.3679384,6773.42033158
86,6805,1510315800,6830,6799.99999991,6829.74186312,184.46449091,1258034.49558,6819.92772361
87,6845.52577506,1510316100,6867.673949,6799.9999999,6802.0164733,76.63567553,522677.73733262,6820.29268637
88,6843.00000007,1510316400,6859.45737398,6830.99999997,6859.45737398,53.0702937,363355.95620628,6846.69201682
89,6851.00000019,1510316700,6867.58711215,6813.73010197,6845.00000006,65.85463002,450502.31288122,6840.86013002
90,6840.99999999,1510317000,6865.65428896,6830.22580288,6851.00000022,36.98603143,253234.04223589,6846.74814909
91,6839.50943678,1510317300,6859.55983539,6823.88888888,6841,43.8180809,299952.39527162,6845.40237981
92,6800,1510317600,6839.25471835,6799,6833.55983539,50.37720185,343318.31370638,6814.95400893
93,6717,1510317900,6800,6710.00000005,6800,138.77351974,937434.3137132,6755.13826751
94,6698.1882,1510318200,6739.99999998,6698.1882,6715.89628581,135.87282335,912466.42442225,6715.59184482
95,6702.09999999,1510318500,6702.1,6652.21,6698.11,166.61795154,1111985.3027892,6673.86252508
96,6690,1510318800,6715.96836911,6680,6699.00000001,90.79978008,607897.69266881,6694.92472485
97,6798.59552582,1510319100,6798.59552582,6674.99999997,6694.99999994,98.54970385,663068.24869929,6728.26221485
98,6800.00000006,1510319400,6800.00000006,6770.00000005,6798.59552582,65.12872696,442234.76462452,6790.16442154
99,6770.01000012,1510319700,6839.84999999,6770.00000005,6800,86.80819627,591026.91583668,6808.42295119
100,6765.00000013,1510320000,6775.64658155,6750.01230001,6770.01000012,48.01275123,324730.72911309,6763.42681462
101,6701.13,1510320300,6774.98654094,6685.36200004,6765.00000013,55.57545996,373458.97470884,6719.85396032
102,6728.35913743,1510320600,6745.24059497,6684.00000007,6698.3307,90.06916274,604004.80308819,6706.01107763
103,6728.72200003,1510320900,6741.71220844,6708.00000024,6716.55971605,32.53691463,218906.07696142,6727.92978224
104,6715,1510321200,6742.68861583,6708.00000058,6739.9999999,67.67327659,455492.19945987,6730.75433039
105,6775,1510321500,6788.27271567,6710.00000003,6720,49.09655309,331686.5518509,6755.80119123
106,6784.90299823,1510321800,6798.09008433,6745.22477522,6774.99999997,45.07512386,305189.93626331,6770.69545524
107,6800,1510322100,6820.16700008,6764.15000036,6784.90299823,68.28268151,464845.84288945,6807.66824925
108,6760.00000002,1510322400,6810.99999973,6750,6802.00080006,79.74243792,541312.67724496,6788.26345625
109,6740,1510322700,6775.46510001,6740,6760,23.62224067,159712.36535702,6761.10143775
110,6764.94953581,1510323000,6764.94953605,6734.1585247,6741,38.68010976,261226.32953951,6753.50538455
111,6774.94953588,1510323300,6781.16023178,6748.09317822,6756.83265564,54.33935486,367712.4431587,6766.96372465
112,6775.99999981,1510323600,6792.93042133,6760.00000007,6781.16023178,16.75846602,113595.02520795,6778.36653261
113,6774.00000016,1510323900,6780,6760.0000001,6766,18.45898432,125069.57478684,6775.53935897
114,6804.939,1510324200,6804.94953605,6774.00000019,6774.00000022,42.84800871,291038.91844071,6792.35575241
115,6784.99999991,1510324500,6810,6770.00000001,6805,34.15005647,231840.69343998,6788.88170049
116,6720.05000007,1510324800,6785.84500629,6720,6785,48.83363121,329279.79037738,6742.88973026
117,6733.00000004,1510325100,6741.38905297,6720.05000004,6720.05000007,65.2856508,439419.74282878,6730.72470664
118,6742.00000006,1510325400,6758.51779624,6728.26673311,6733.00000004,20.60872013,138889.55800893,6739.3587342
119,6728.26673311,1510325700,6749.67593197,6728.26673311,6742.00000006,30.79186165,207416.32197507,6736.07605583
120,6730,1510326000,6730,6701.00462347,6728.26673311,50.16393994,336953.25058386,6717.0411851
121,6732.72600003,1510326300,6734.39341566,6711,6722.00000005,22.00226785,147969.403432,6725.18871421
122,6735.45872593,1510326600,6759.95,6732.72600003,6732.72600003,96.47310457,649893.17277584,6736.52180752
123,6735.45872592,1510326900,6735.45872593,6734,6735.45872593,67.45932108,454367.13382099,6735.42405329
124,6735.45872593,1510327200,6735.45872593,6727.3216348,6735.45872592,100.19975336,674865.76257415,6735.20382978
125,6745.24589656,1510327500,6765.1734,6727.32163482,6735.45872593,103.68844502,698503.2325855,6736.55808466
126,6744.00000026,1510327800,6759.9499999,6736.00000009,6747.25274716,15.8073173,106617.24281804,6744.80310571
127,6789.99999989,1510328100,6790.05000011,6744,6744.00000026,80.73044782,546229.6668729,6766.09236815
128,6790,1510328400,6794.5876001,6761.00000024,6789.99999985,14.35840374,97398.27877821,6783.36398264
129,6800,1510328700,6800,6781.55805694,6790,18.7403173,127377.72172212,6796.98852922
130,6806,1510329000,6806,6787.31000001,6799.39176468,53.15273387,361325.57368499,6797.87373813
131,6821.07,1510329300,6824.85999995,6803,6805,43.45081229,296056.05129579,6813.5907177
132,6860.12481937,1510329600,6864.03703885,6821.07,6821.07,62.3082059,426582.33118015,6846.32665984
133,6849.99999985,1510329900,6867.57960232,6839.35063211,6860.12481937,54.90918782,376134.99968987,6850.1286328
134,6855.1379998,1510330200,6867,6841.00000511,6849.99999985,49.71472923,340573.26370101,6850.5505104
135,6886,1510330500,6886,6854.11769754,6866.42624742,51.1058446,351255.37390654,6873.09595714
136,6885.89585048,1510330800,6900,6883.8399999,6885.99999988,54.78568709,377748.48090494,6895.02132709
137,6867.99873063,1510331100,6892.00000019,6866.99999982,6884.2745398,44.64900611,307194.1099237,6880.20040506
138,6875.60893183,1510331400,6889.70562491,6867.99873063,6867.99873063,42.80042849,294129.97326837,6872.12683716
139,6896.82291189,1510331700,6899.90000001,6875.60893183,6882.46225361,22.84062883,157483.71622193,6894.89406767
140,6864.99999999,1510332000,6890,6854.14930174,6890,8.51274964,58527.79986403,6875.31083834
141,6876.00000021,1510332300,6882.70248754,6850.00000001,6864.99999993,66.05328,453510.35724675,6865.82645474
142,6842.00000003,1510332600,6882.60248754,6841.75038945,6882.60248754,45.20125179,310330.73033732,6865.53398518
143,6835.00000012,1510332900,6849.99999987,6833.45678548,6842.00000006,17.84747048,122144.9321778,6843.82318013
144,6813.00000005,1510333200,6858.44607364,6807,6835.00000012,37.58465154,256832.61237834,6833.44402182
145,6719.03000008,1510333500,6819.99999993,6700.62227605,6813.00000018,133.33697003,897922.70637801,6734.23662001
146,6733.9,1510333800,6739.67951669,6700,6719.03000008,117.18383491,786432.63681395,6711.10172676
147,6700.00000012,1510334100,6739.67951649,6695,6739.67951649,91.62079081,614572.58133678,6707.7851643
148,6689.43278206,1510334400,6718.99999945,6689.43278206,6710.49094091,43.06313034,288418.82368948,6697.5814673
149,6695.00000001,1510334700,6702.14999996,6685,6689.43278206,34.02675171,227667.07255402,6690.82592703
150,6720.88888888,1510335000,6730.47900003,6690.05000006,6695.00000004,42.11059553,282486.10094121,6708.19534575
151,6719.43782838,1510335300,6755.2584754,6719.43782836,6719.64749999,62.86036937,424148.53053839,6747.47117761
152,6727.66999997,1510335600,6739.12566121,6712.91000003,6729.99999983,22.27370968,149750.91811659,6723.21406124
153,6741.99999984,1510335900,6750.94029376,6720.90000019,6727.66999997,36.17524592,243560.6561568,6732.79890606
154,6736.51000001,1510336200,6755.258475,6729.58849177,6735.1433125,23.77251744,160220.01331937,6739.7158809
155,6726.94517984,1510336500,6745,6726.94517984,6736.51000001,20.9681228,141290.65588602,6738.35503701
156,6642.52,1510336800,6729.73276594,6640.00000001,6729.73276594,111.0836549,741223.65804431,6672.66177649
157,6600.45474702,1510337100,6642.52,6580.88888888,6640.00000001,201.32804825,1328820.4800169,6600.27498188
158,6584.00000004,1510337400,6620.53512723,6583,6583.00000003,72.80660777,480776.36229458,6603.47153947
159,6584.882,1510337700,6609.99999997,6568.51140245,6584.00000004,98.1229589,645957.08168549,6583.13904234
160,6561.81510598,1510338000,6593.14685301,6561.81510595,6584.882,76.2944399,501228.9675317,6569.66573434
161,6510,1510338300,6569.882321,6510,6561.81510599,96.0625614,628436.56150147,6541.95091555
162,6556,1510338600,6565.36237995,6500.99999989,6510,171.74293332,1120103.4781996,6521.97709999
163,6516.74903464,1510338900,6567.01686694,6516.74903451,6555.21000003,50.45779712,330213.7676418,6544.35560982
164,6500,1510339200,6554.2,6500,6536.99999972,100.02543867,651663.3163941,6514.97584073
165,6515.99999978,1510339500,6522,6485,6500.87803122,158.06939968,1027907.2574489,6502.88581806
166,6520.0000003,1510339800,6535.51500001,6486.12617903,6515.99999978,91.7925926,597184.66269154,6505.80450749
167,6453.99999988,1510340100,6541.99999988,6453.99999988,6536.00000011,169.78666991,1104203.9091576,6503.47821618
168,6450.00000001,1510340400,6469.99999994,6418.88888888,6453.99999988,145.89400132,940255.15129963,6444.78280664
169,6548.00000006,1510340700,6562.05962293,6450,6450.00000001,107.22897609,697233.56598442,6502.2868949
170,6591.00000002,1510341000,6592.19888888,6548.00000006,6548.00000006,63.38850404,416820.89750657,6575.65443165
171,6525.03290003,1510341300,6599.95,6520.03611809,6591.00000005,85.5865965,561544.82179099,6561.13041942
172,6564.68310646,1510341600,6564.68310646,6517.31965,6530,66.43481924,434569.6585037,6541.2936089
173,6548.84105982,1510341900,6575.99999999,6532.08000019,6567.56198786,60.96436629,399980.87621591,6560.89615224
174,6554.90000004,1510342200,6559.99999957,6540.00010001,6540.00010004,26.06576731,170673.92801548,6547.81906036
175,6550.00000021,1510342500,6576.036118,6532.9427949,6554.90000004,95.72737736,627102.97111079,6550.92606112
176,6483.23000026,1510342800,6567.99999986,6481.75376187,6552.99999993,109.03203036,709403.72885051,6506.37914847
177,6499.99999999,1510343100,6500,6450,6483.23000026,92.06198029,595847.59590116,6472.24396025
178,6536.13205393,1510343400,6545.62627302,6499.99999999,6499.99999999,45.06496879,294259.31957061,6529.66877535
179,6529.00000001,1510343700,6546.00000001,6514,6540,48.57244826,316989.65423069,6526.12058041
180,6494.50549442,1510344000,6528.99999994,6480.281,6528.99999994,43.69085898,284264.65211955,6506.27290824
181,6443.55161246,1510344300,6501,6420.24640811,6494.50549445,58.51910341,377750.81080245,6455.17085516
182,6402.00000024,1510344600,6449.99999991,6400,6443.55161246,131.83332653,845943.00818792,6416.76145519
183,6370.00000001,1510344900,6413.00000001,6370,6402.00000024,84.15428276,537729.81291713,6389.80923229
184,6405.00000003,1510345200,6431.6710001,6358.43787911,6375.67999997,120.0704811,767529.1256723,6392.32156514
185,6450.32568083,1510345500,6450.32568084,6401,6405.00000003,62.20400268,399769.71261185,6426.75222474
186,6435.00000027,1510345800,6487.59279995,6435.00000021,6450.32568083,95.1898106,615845.87402088,6469.6617226
187,6439.99899997,1510346100,6454.00000003,6423.09911994,6435.00000027,57.32239733,369002.9809795,6437.32638841
188,6374.52200003,1510346400,6440.37599997,6374.49324877,6435,50.50196965,323872.0500179,6413.05779284
189,6358.00000018,1510346700,6400,6318.18,6374.52200003,179.20221364,1139358.8887205,6357.9509738
190,6320.000001,1510347000,6400,6315,6392.60655751,117.50104202,746846.2646525,6356.08205521
191,6346.00000007,1510347300,6395,6320.000001,6320.000001,106.78204105,678850.99167452,6357.35171382
192,6479.99999997,1510347600,6509.60000103,6346.00000011,6349.99999996,181.59148628,1172932.535315,6459.18241732
193,6471.00000007,1510347900,6500,6470,6480.00000001,61.90309933,401562.49946197,6486.95305741
194,6497.29999901,1510348200,6497.29999918,6460.25737953,6471.00000011,31.38966676,203389.46895237,6479.50392425
195,6472.00000049,1510348500,6499,6459.18380873,6485.00000011,32.96658542,213691.98585184,6482.07823556
196,6497.00000009,1510348800,6497.0000001,6472.00000052,6472.00000052,39.52818275,256524.99589541,6489.67339373
197,6582.83966513,1510349100,6606.69516814,6497.00000009,6497.00000009,160.17817217,1051026.7723359,6561.61047474
198,6626,1510349400,6630,6565.75999997,6582.83966513,76.91190164,506926.82168174,6591.00621454
199,6599.99,1510349700,6630,6590,6624.000001,53.60330266,354342.50229459,6610.46026477
200,6573.9,1510350000,6599.99999986,6565.75,6599.98999999,60.38556682,397393.35647589,6580.93278581
201,6542,1510350300,6574,6527.61265972,6565.75000006,81.32885459,532617.76680663,6548.93972737
202,6555.00000003,1510350600,6564.15075076,6521.6689389,6542,48.17407461,315186.19496592,6542.65177935
203,6568.63642362,1510350900,6568.63642377,6533,6564.00000011,25.14058466,164640.71293932,6548.80207305
204,6574,1510351200,6574,6540.00000009,6562,32.99573507,216792.44748759,6570.31725547
205,6649.84564943,1510351500,6649.999,6573.89999999,6573.89999999,57.86009675,383042.97731503,6620.15791245
206,6659.99999996,1510351800,6660,6625.99601593,6649.84564943,80.63613725,536243.95247173,6650.16915194
207,6683,1510352100,6684.787,6625.82735838,6659.99999996,44.77970276,298227.5279782,6659.88181244
208,6702.07999994,1510352400,6708,6680,6684.787,116.11576457,777795.45475259,6698.44837721
209,6725,1510352700,6729.49999999,6693.30000027,6699.95,84.71652089,567651.81737173,6700.60351166
210,6688.00000009,1510353000,6736,6669.76875668,6725,113.33860227,761003.90064499,6714.42814189
211,6676.7185021,1510353300,6722.62003344,6676.7185021,6688.00000006,46.11570743,308795.94763833,6696.1121242
212,6649.99999987,1510353600,6683.99999991,6630.12567531,6673.92607393,49.08701847,326475.62225676,6650.9564531
213,6666,1510353900,6666,6627.05940003,6644.90343104,50.89067624,338022.85095242,6642.1371443
214,6687.08964413,1510354200,6708.4,6652.07575934,6652.07575948,36.39258425,243050.40578979,6678.56957121
215,6685,1510354500,6689.99999997,6670,6680.48987493,22.3928374,149594.46445229,6680.46044277
216,6626.72239996,1510354800,6684.99999997,6626.72239996,6681,16.50661602,109892.10191649,6657.45794191
217,6574.18473832,1510355100,6651.99999971,6553.0255884,6626.72239996,89.42681723,589188.34432353,6588.4973051
218,6562.00000003,1510355400,6600,6540.32,6574.18473832,136.43183867,896518.48052731,6571.18227876
219,6560,1510355700,6602.4,6560,6562.00000009,41.32892066,271913.62401611,6579.25780963
220,6608.90976577,1510356000,6608.90976578,6560,6560,30.53781041,201049.16710729,6583.61435898
221,6600.00000019,1510356300,6616.41956382,6585.10000045,6608.90976577,20.88194435,137937.68288964,6605.59575189
222,6608.99999981,1510356600,6620,6600,6608,25.90771631,171270.87786945,6610.80566963
223,6549.10871537,1510356900,6603.83704161,6542.48214391,6600,37.74509474,247833.27393001,6565.97302608
224,6537.0194573,1510357200,6570.99999963,6537.0194573,6559.99999993,34.31468232,224788.49821454,6550.79642347
225,6550,1510357500,6569.16138985,6529.78756162,6537.01945733,30.64419124,200623.0672836,6546.85469465
226,6539.3515045,1510357800,6569.44040054,6535.07,6551,34.09148,223261.56482387,6548.89622931
227,6543.20421755,1510358100,6544.4404005,6521,6540.92415409,12.36566407,80818.19446613,6535.69383808
228,6523,1510358400,6544.4404005,6521.00000013,6544.4404005,12.55176844,81931.62392472,6527.49644931
229,6600.00000001,1510358700,6600.05598678,6522.99999996,6522.99999999,40.98069027,268347.39188742,6548.14231091
230,6658.89993987,1510359000,6658.89993988,6589.99900019,6600.00000001,84.95530989,563520.29301778,6633.13798451
231,6594.8159,1510359300,6658.89993988,6594.80591334,6658.86866614,39.61206035,262407.02211526,6624.4224561
232,6587.90081914,1510359600,6607.36636783,6587.90081914,6594.80591334,20.83255325,137463.58955886,6598.49937303
233,6575.83765387,1510359900,6599.89999941,6561.80200844,6590.17073593,31.02781,203998.84231071,6574.70966564
234,6573.4,1510360200,6585,6566.18960566,6575.83765395,26.93833022,177193.895754,6577.76091936
235,6570,1510360500,6585,6566.18960558,6580.80591337,34.2501081,225291.14946925,6577.82301917
236,6586.59742243,1510360800,6620.61372204,6570,6570,28.793495,189952.77340555,6597.07247784
237,6675.00000003,1510361100,6688,6586.59742247,6586.59742247,42.85981464,284447.84394405,6636.70261603
238,6697.93319688,1510361400,6706.39944407,6675,6675.00000006,105.4070663,705539.39372925,6693.47339315
239,6721.99999995,1510361700,6737.00000007,6694.39944385,6697.93319688,50.35305567,338087.75920114,6714.34443654
240,6725,1510362000,6798.30641404,6725,6736.99999976,101.94918542,689094.85106026,6759.19918556
241,6732.99999999,1510362300,6738.38263592,6720,6725.0000001,22.26883044,149760.58062886,6725.12106248
242,6712.90653025,1510362600,6748,6712.90653025,6738.38263573,34.92925997,235283.66171829,6736.0047685
243,6690.79401316,1510362900,6715.75,6689.00000015,6715,25.36788001,169947.0918566,6699.3021013
244,6702.23899906,1510363200,6717.34821483,6690.50132982,6690.79401315,26.20955014,175561.90357114,6698.39438805
245,6702.23899872,1510363500,6717.34821483,6690.50132982,6691.52069173,24.70745126,165692.84058817,6706.1891105
246,6719.78021983,1510363800,6749.34068739,6696.9470476,6696.9470476,18.3284448,123392.77803507,6732.31031773
247,6742.99999999,1510364100,6749,6719.7802198,6719.78021983,11.05887788,74485.36594626,6735.34573349
248,6772.26205567,1510364400,6772.26205575,6742,6742.99999999,37.16771588,251022.3896766,6753.77498275
249,6764.99999995,1510364700,6787.68737363,6755,6772.26205567,38.10717324,257965.49486345,6769.47338074
250,6782.47675179,1510365000,6782.47675197,6755.00001,6764.99999986,15.23370601,103069.34982098,6765.87494555
251,6798.14900859,1510365300,6800,6768.82901126,6782.47675179,14.6397149,99448.1763758,6793.04051035
252,6754.99999994,1510365600,6798.4862799,6747.09997502,6785.10000006,86.97758068,588351.4223315,6764.40316839
253,6739.36347951,1510365900,6762.90067721,6726.99290569,6757.22415635,22.28531939,150252.29286001,6742.20953402
254,6756.00000018,1510366200,6759.99999964,6726.8712073,6738,16.63832689,112280.21576007,6748.28764348
255,6750,1510366500,6765,6726.87120731,6756.00000018,15.51314222,104668.34131183,6747.07546849
256,6735.41249619,1510366800,6741.99552776,6701.55547809,6741.99552769,25.20363175,169418.56083757,6721.99000993
257,6734.87784768,1510367100,6743.58967955,6714.1561073,6721.03624744,15.88194733,106977.19213484,6735.77300768
258,6708.00001003,1510367400,6734.87784768,6708.00001003,6734.87784768,19.47080187,130832.41833902,6719.41603702
259,6711.17310176,1510367700,6721.34999974,6703.00000001,6711.36652558,8.80080694,59065.80921783,6711.40835386
260,6748.69559618,1510368000,6749.26009943,6711.1731018,6714.99999911,17.47586788,117716.14958903,6735.9258148
261,6734.2909547,1510368300,6748.69559654,6734.2909547,6748.69559606,10.64997513,71811.71186326,6742.89948912
262,6748,1510368600,6749.00000068,6734,6734.2909547,15.20882067,102561.31767434,6743.54178405
263,6738.00000003,1510368900,6748,6737.16786157,6748,13.66526539,92152.1872154,6743.53439801
264,6730.00000044,1510369200,6747.99999857,6730.00000035,6747.99999857,6.75949802,45534.2765934,6736.33995581
265,6737.11810517,1510369500,6744.39546972,6730.0000004,6735.99999993,11.03877786,74356.07472133,6735.89736693
266,6710,1510369800,6737.11810488,6710,6730.00000102,18.5509402,124671.97843897,6720.52074422
267,6719.99999964,1510370100,6723.61871651,6704.54040372,6709.4428048,14.67169841,98460.08285874,6710.88514139
268,6701.55547809,1510370400,6719.34199481,6701.55547809,6710.323,13.94609236,93485.38337852,6703.33889704
269,6685,1510370700,6713.37588188,6678.252092,6701.55547809,21.76388802,145800.43592818,6699.19068661
270,6701.00000006,1510371000,6716.33557791,6678.252092,6684.993315,18.95556974,126795.98142327,6689.11476481
